currentSrc,currentBasename,currentHash,proposedBasename,proposedSrc,qids,numbers,topic,subtopics,dryRun,semanticSource
/qbank/2023-test1/images/img_eef08d4a1fe4d25c3ae8ae8509ff5c2f.jpeg,img_eef08d4a1fe4d25c3ae8ae8509ff5c2f.jpeg,eef08d4a1fe4d25c3ae8ae8509ff5c2f,parking-meaning-sign-rest-area-eef08d4a.jpeg,/qbank/2023-test1/images/parking-meaning-sign-rest-area-eef08d4a.jpeg,q0892,892,parking,,true,parking-meaning-sign-rest-area
/qbank/2023-test1/images/img_e33458a7bcff58dfdb499379be4e738a.jpeg,img_e33458a7bcff58dfdb499379be4e738a.jpeg,e33458a7bcff58dfdb499379be4e738a,parking-meaning-marking-red-circle-bus-station-e33458a7.jpeg,/qbank/2023-test1/images/parking-meaning-marking-red-circle-bus-station-e33458a7.jpeg,q0893,893,parking,,true,parking-meaning-marking-red-circle-bus-station
/qbank/2023-test1/images/img_fc704fc4f43feaeda1299c486b7a1373.jpeg,img_fc704fc4f43feaeda1299c486b7a1373.jpeg,fc704fc4f43feaeda1299c486b7a1373,mcq-mark-inclined-yellow-black-lines-three-dimensional-fc704fc4.jpeg,/qbank/2023-test1/images/mcq-mark-inclined-yellow-black-lines-three-dimensional-fc704fc4.jpeg,q0894,894,mcq,,true,mcq-mark-inclined-yellow-black-lines-three-dimensional
/qbank/2023-test1/images/img_b5d275905f9745376dec8b1792dcff4e.jpeg,img_b5d275905f9745376dec8b1792dcff4e.jpeg,b5d275905f9745376dec8b1792dcff4e,parking-sign-indicates-expressway-b5d27590.jpeg,/qbank/2023-test1/images/parking-sign-indicates-expressway-b5d27590.jpeg,q0895,895,parking,,true,parking-sign-indicates-expressway
/qbank/2023-test1/images/img_01f5d51eb306f0c286566cabae215a71.jpeg,img_01f5d51eb306f0c286566cabae215a71.jpeg,01f5d51eb306f0c286566cabae215a71,police-hand-signals-set-hand-signals-police-indicates-change-lan-01f5d51e.jpeg,/qbank/2023-test1/images/police-hand-signals-set-hand-signals-police-indicates-change-lan-01f5d51e.jpeg,q0896,896,police-hand-signals,,true,police-hand-signals-set-hand-signals-police-indicates-change-lan
/qbank/2023-test1/images/img_aaf4ff161d2a4b09a0bed8f492f28e87.jpeg,img_aaf4ff161d2a4b09a0bed8f492f28e87.jpeg,aaf4ff161d2a4b09a0bed8f492f28e87,traffic-lights-meaning-sign-manned-level-aaf4ff16.jpeg,/qbank/2023-test1/images/traffic-lights-meaning-sign-manned-level-aaf4ff16.jpeg,q0897,897,traffic-lights,,true,traffic-lights-meaning-sign-manned-level
/qbank/2023-test1/images/img_6236ee3631a1aee5c687bfa86d929444.jpeg,img_6236ee3631a1aee5c687bfa86d929444.jpeg,6236ee3631a1aee5c687bfa86d929444,traffic-lights-meaning-ign-unmanned-level-6236ee36.jpeg,/qbank/2023-test1/images/traffic-lights-meaning-ign-unmanned-level-6236ee36.jpeg,q0898,898,traffic-lights,,true,traffic-lights-meaning-ign-unmanned-level
/qbank/2023-test1/images/img_7d79de0c7901af7e07023485dd9c091b.jpeg,img_7d79de0c7901af7e07023485dd9c091b.jpeg,7d79de0c7901af7e07023485dd9c091b,police-hand-signals-set-hand-signals-police-indicates-stop-7d79de0c.jpeg,/qbank/2023-test1/images/police-hand-signals-set-hand-signals-police-indicates-stop-7d79de0c.jpeg,q0899,899,police-hand-signals,,true,police-hand-signals-set-hand-signals-police-indicates-stop
/qbank/2023-test1/images/img_50a416fdfed45ca0f2d9ff0f88fb1776.jpeg,img_50a416fdfed45ca0f2d9ff0f88fb1776.jpeg,50a416fdfed45ca0f2d9ff0f88fb1776,mcq-sign-mean-reminder-steep-50a416fd.jpeg,/qbank/2023-test1/images/mcq-sign-mean-reminder-steep-50a416fd.jpeg,q0927,927,mcq,,true,mcq-sign-mean-reminder-steep
/qbank/2023-test1/images/img_428ad99c2bcc73d5a25a6e499a9ccd58.jpeg,img_428ad99c2bcc73d5a25a6e499a9ccd58.jpeg,428ad99c2bcc73d5a25a6e499a9ccd58,mcq-sign-mean-reminder-steep-428ad99c.jpeg,/qbank/2023-test1/images/mcq-sign-mean-reminder-steep-428ad99c.jpeg,q0928,928,mcq,,true,mcq-sign-mean-reminder-steep
/qbank/2023-test1/images/img_cc208f4769f6c05764567cf67776dd25.jpeg,img_cc208f4769f6c05764567cf67776dd25.jpeg,cc208f4769f6c05764567cf67776dd25,mcq-sign-mean-reminder-continuous-cc208f47.jpeg,/qbank/2023-test1/images/mcq-sign-mean-reminder-continuous-cc208f47.jpeg,q0929,929,mcq,,true,mcq-sign-mean-reminder-continuous
/qbank/2023-test1/images/img_e6fd935b97abe018cb73ab930b6ad829.jpeg,img_e6fd935b97abe018cb73ab930b6ad829.jpeg,e6fd935b97abe018cb73ab930b6ad829,row-these-signs-warn-driver-danger-e6fd935b.jpeg,/qbank/2023-test1/images/row-these-signs-warn-driver-danger-e6fd935b.jpeg,q0930,930,row,,true,row-these-signs-warn-driver-danger
/qbank/2023-test1/images/img_ef4c03e0ec536b6a8443f31d2ab32eb9.jpeg,img_ef4c03e0ec536b6a8443f31d2ab32eb9.jpeg,ef4c03e0ec536b6a8443f31d2ab32eb9,row-sign-warns-driver-run-slowly-ef4c03e0.jpeg,/qbank/2023-test1/images/row-sign-warns-driver-run-slowly-ef4c03e0.jpeg,q0931,931,row,,true,row-sign-warns-driver-run-slowly
/qbank/2023-test1/images/img_c6dc709f5e339297ee0fa7a129147bb8.jpeg,img_c6dc709f5e339297ee0fa7a129147bb8.jpeg,c6dc709f5e339297ee0fa7a129147bb8,row-sign-means-shaped-intersection-ahead-c6dc709f.jpeg,/qbank/2023-test1/images/row-sign-means-shaped-intersection-ahead-c6dc709f.jpeg,q0932,932,row,,true,row-sign-means-shaped-intersection-ahead
/qbank/2023-test1/images/img_5c1acf71270dccef425022316a93d2c6.jpeg,img_5c1acf71270dccef425022316a93d2c6.jpeg,5c1acf71270dccef425022316a93d2c6,row-sign-warns-obstacles-ahead-reducing-5c1acf71.jpeg,/qbank/2023-test1/images/row-sign-warns-obstacles-ahead-reducing-5c1acf71.jpeg,q0933,933,row,,true,row-sign-warns-obstacles-ahead-reducing
/qbank/2023-test1/images/img_67c3ff4c41d6030a61166c1a8c49f5bb.jpeg,img_67c3ff4c41d6030a61166c1a8c49f5bb.jpeg,67c3ff4c41d6030a61166c1a8c49f5bb,row-sign-warns-sharp-left-curve-67c3ff4c.jpeg,/qbank/2023-test1/images/row-sign-warns-sharp-left-curve-67c3ff4c.jpeg,q0934,934,row,,true,row-sign-warns-sharp-left-curve
/qbank/2023-test1/images/img_829ddccf70d0566483b1905de84e7096.jpeg,img_829ddccf70d0566483b1905de84e7096.jpeg,829ddccf70d0566483b1905de84e7096,row-sign-warns-slippery-ahead-running-829ddccf.jpeg,/qbank/2023-test1/images/row-sign-warns-slippery-ahead-running-829ddccf.jpeg,q0935,935,row,,true,row-sign-warns-slippery-ahead-running
/qbank/2023-test1/images/img_07b1e77eb9e8245f6d71af99eba858f9.jpeg,img_07b1e77eb9e8245f6d71af99eba858f9.jpeg,07b1e77eb9e8245f6d71af99eba858f9,row-sign-warns-two-neighboring-inverse-07b1e77e.jpeg,/qbank/2023-test1/images/row-sign-warns-two-neighboring-inverse-07b1e77e.jpeg,q0936,936,row,,true,row-sign-warns-two-neighboring-inverse
/qbank/2023-test1/images/img_a09185ec7cf3ab02352b1b6e215d48d3.jpeg,img_a09185ec7cf3ab02352b1b6e215d48d3.jpeg,a09185ec7cf3ab02352b1b6e215d48d3,row-sign-reminds-width-bridge-narrows-a09185ec.jpeg,/qbank/2023-test1/images/row-sign-reminds-width-bridge-narrows-a09185ec.jpeg,q0937,937,row,,true,row-sign-reminds-width-bridge-narrows
/qbank/2023-test1/images/img_d726f5679173b86780040ee2daa9c806.jpeg,img_d726f5679173b86780040ee2daa9c806.jpeg,d726f5679173b86780040ee2daa9c806,row-sign-reminds-lane-narrows-right-d726f567.jpeg,/qbank/2023-test1/images/row-sign-reminds-lane-narrows-right-d726f567.jpeg,q0938,938,row,,true,row-sign-reminds-lane-narrows-right
/qbank/2023-test1/images/img_4bc454a38712c8d116a00bb8afd75fa1.jpeg,img_4bc454a38712c8d116a00bb8afd75fa1.jpeg,4bc454a38712c8d116a00bb8afd75fa1,row-sign-reminds-lane-narrows-left-4bc454a3.jpeg,/qbank/2023-test1/images/row-sign-reminds-lane-narrows-left-4bc454a3.jpeg,q0939,939,row,,true,row-sign-reminds-lane-narrows-left
/qbank/2023-test1/images/img_6fc3d31f45d1d6150d2fd9708ce35715.jpeg,img_6fc3d31f45d1d6150d2fd9708ce35715.jpeg,6fc3d31f45d1d6150d2fd9708ce35715,row-sign-reminds-lane-narrows-both-6fc3d31f.jpeg,/qbank/2023-test1/images/row-sign-reminds-lane-narrows-both-6fc3d31f.jpeg,q0940,940,row,,true,row-sign-reminds-lane-narrows-both
/qbank/2023-test1/images/img_202fa65ccd184f6a69410d9f87c5d587.jpeg,img_202fa65ccd184f6a69410d9f87c5d587.jpeg,202fa65ccd184f6a69410d9f87c5d587,row-sign-reminds-front-changes-inseparate-202fa65c.jpeg,/qbank/2023-test1/images/row-sign-reminds-front-changes-inseparate-202fa65c.jpeg,q0941,941,row,,true,row-sign-reminds-front-changes-inseparate
/qbank/2023-test1/images/img_50721ac8118c71457d0b936d7733945c.jpeg,img_50721ac8118c71457d0b936d7733945c.jpeg,50721ac8118c71457d0b936d7733945c,road-markings-sign-warns-driver-there-crosswalk-50721ac8.jpeg,/qbank/2023-test1/images/road-markings-sign-warns-driver-there-crosswalk-50721ac8.jpeg,q0942,942,road-markings,,true,road-markings-sign-warns-driver-there-crosswalk
/qbank/2023-test1/images/img_676e67b1a559ae511587804a7dbc9ebc.jpeg,img_676e67b1a559ae511587804a7dbc9ebc.jpeg,676e67b1a559ae511587804a7dbc9ebc,row-sign-warns-driver-there-school-676e67b1.jpeg,/qbank/2023-test1/images/row-sign-warns-driver-there-school-676e67b1.jpeg,q0943,943,row,,true,row-sign-warns-driver-there-school
/qbank/2023-test1/images/img_06ffb5987b6bd453722b801b61af7d5e.jpeg,img_06ffb5987b6bd453722b801b61af7d5e.jpeg,06ffb5987b6bd453722b801b61af7d5e,row-sign-warns-driver-there-have-06ffb598.jpeg,/qbank/2023-test1/images/row-sign-warns-driver-there-have-06ffb598.jpeg,q0944,944,row,,true,row-sign-warns-driver-there-have
/qbank/2023-test1/images/img_05b89ac15c511b5aba4d904314060992.jpeg,img_05b89ac15c511b5aba4d904314060992.jpeg,05b89ac15c511b5aba4d904314060992,row-sign-reminds-dangerous-hillside-ahead-05b89ac1.jpeg,/qbank/2023-test1/images/row-sign-reminds-dangerous-hillside-ahead-05b89ac1.jpeg,q0945,945,row,,true,row-sign-reminds-dangerous-hillside-ahead
/qbank/2023-test1/images/img_535b70af82cd26f5f0af38a6bad8c960.jpeg,img_535b70af82cd26f5f0af38a6bad8c960.jpeg,535b70af82cd26f5f0af38a6bad8c960,row-sign-reminds-strong-side-wind-535b70af.jpeg,/qbank/2023-test1/images/row-sign-reminds-strong-side-wind-535b70af.jpeg,q0946,946,row,,true,row-sign-reminds-strong-side-wind
/qbank/2023-test1/images/img_23cece2d171cf00093a052fff98495cc.jpeg,img_23cece2d171cf00093a052fff98495cc.jpeg,23cece2d171cf00093a052fff98495cc,row-sign-reminds-sharp-curve-ahead-23cece2d.jpeg,/qbank/2023-test1/images/row-sign-reminds-sharp-curve-ahead-23cece2d.jpeg,q0947,947,row,,true,row-sign-reminds-sharp-curve-ahead
/qbank/2023-test1/images/img_c0fab6145de469ca9ce59f22949c3ad5.jpeg,img_c0fab6145de469ca9ce59f22949c3ad5.jpeg,c0fab6145de469ca9ce59f22949c3ad5,row-sign-reminds-embankment-ahead-c0fab614.jpeg,/qbank/2023-test1/images/row-sign-reminds-embankment-ahead-c0fab614.jpeg,q0948,948,row,,true,row-sign-reminds-embankment-ahead
/qbank/2023-test1/images/img_5a075f5498ee4ae407f384c4136b5d56.jpeg,img_5a075f5498ee4ae407f384c4136b5d56.jpeg,5a075f5498ee4ae407f384c4136b5d56,row-sign-reminds-ahead-goes-through-5a075f54.jpeg,/qbank/2023-test1/images/row-sign-reminds-ahead-goes-through-5a075f54.jpeg,q0949,949,row,,true,row-sign-reminds-ahead-goes-through
/qbank/2023-test1/images/img_ebdab5a297a869a623ae35af37a53b89.jpeg,img_ebdab5a297a869a623ae35af37a53b89.jpeg,ebdab5a297a869a623ae35af37a53b89,row-sign-reminds-there-one-way-ebdab5a2.jpeg,/qbank/2023-test1/images/row-sign-reminds-there-one-way-ebdab5a2.jpeg,q0950,950,row,,true,row-sign-reminds-there-one-way
/qbank/2023-test1/images/img_ecb7bf409a8d52b053618f24fbdc3fc7.jpeg,img_ecb7bf409a8d52b053618f24fbdc3fc7.jpeg,ecb7bf409a8d52b053618f24fbdc3fc7,row-sign-reminds-there-ferry-ahead-ecb7bf40.jpeg,/qbank/2023-test1/images/row-sign-reminds-there-ferry-ahead-ecb7bf40.jpeg,q0951,951,row,,true,row-sign-reminds-there-ferry-ahead
/qbank/2023-test1/images/img_3e47adda36ef49faa0cb9851cef810b5.jpeg,img_3e47adda36ef49faa0cb9851cef810b5.jpeg,3e47adda36ef49faa0cb9851cef810b5,row-sign-reminds-serious-bump-ahead-3e47adda.jpeg,/qbank/2023-test1/images/row-sign-reminds-serious-bump-ahead-3e47adda.jpeg,q0952,952,row,,true,row-sign-reminds-serious-bump-ahead
/qbank/2023-test1/images/img_ad7ace49806ebab1d166f101d629e69f.jpeg,img_ad7ace49806ebab1d166f101d629e69f.jpeg,ad7ace49806ebab1d166f101d629e69f,row-sign-reminds-bump-ahead-may-ad7ace49.jpeg,/qbank/2023-test1/images/row-sign-reminds-bump-ahead-may-ad7ace49.jpeg,q0953,953,row,,true,row-sign-reminds-bump-ahead-may
/qbank/2023-test1/images/img_e275f27dd0d7ee103488ff1c5af81606.jpeg,img_e275f27dd0d7ee103488ff1c5af81606.jpeg,e275f27dd0d7ee103488ff1c5af81606,row-sign-reminds-overflowing-bridge-e275f27d.jpeg,/qbank/2023-test1/images/row-sign-reminds-overflowing-bridge-e275f27d.jpeg,q0954,954,row,,true,row-sign-reminds-overflowing-bridge
/qbank/2023-test1/images/img_3cad6b1b99a37137c906fa3398fbe8ee.jpeg,img_3cad6b1b99a37137c906fa3398fbe8ee.jpeg,3cad6b1b99a37137c906fa3398fbe8ee,traffic-lights-sign-reminds-unmanned-level-crossing-3cad6b1b.jpeg,/qbank/2023-test1/images/traffic-lights-sign-reminds-unmanned-level-crossing-3cad6b1b.jpeg,q0955,955,traffic-lights,,true,traffic-lights-sign-reminds-unmanned-level-crossing
/qbank/2023-test1/images/img_3ad756d96acca9b01b8783d17af88c3d.jpeg,img_3ad756d96acca9b01b8783d17af88c3d.jpeg,3ad756d96acca9b01b8783d17af88c3d,traffic-lights-sign-reminds-unmanned-level-crossing-3ad756d9.jpeg,/qbank/2023-test1/images/traffic-lights-sign-reminds-unmanned-level-crossing-3ad756d9.jpeg,q0956,956,traffic-lights,,true,traffic-lights-sign-reminds-unmanned-level-crossing
/qbank/2023-test1/images/img_ba11b71c86e32561eeeba6ef635cfdf8.jpeg,img_ba11b71c86e32561eeeba6ef635cfdf8.jpeg,ba11b71c86e32561eeeba6ef635cfdf8,row-sign-reminds-lane-non-motorized-ba11b71c.jpeg,/qbank/2023-test1/images/row-sign-reminds-lane-non-motorized-ba11b71c.jpeg,q0957,957,row,,true,row-sign-reminds-lane-non-motorized
/qbank/2023-test1/images/p103-958.jpg,p103-958.jpg,27f08c84b32ec0c528c69728f2cb75e0,mcq-sign-indicates-jammed-section-ahead-accident-prone-27f08c84.jpg,/qbank/2023-test1/images/mcq-sign-indicates-jammed-section-ahead-accident-prone-27f08c84.jpg,q0958,958,mcq,,true,mcq-sign-indicates-jammed-section-ahead-accident-prone
/qbank/2023-test1/images/img_016189bcd1b755d9b3bb465fb8a678ef.jpeg,img_016189bcd1b755d9b3bb465fb8a678ef.jpeg,016189bcd1b755d9b3bb465fb8a678ef,row-sign-indicates-construction-section-ahead-016189bc.jpeg,/qbank/2023-test1/images/row-sign-indicates-construction-section-ahead-016189bc.jpeg,q0959,959,row,,true,row-sign-indicates-construction-section-ahead
/qbank/2023-test1/images/img_d7fa593934b1c6d6aef3f4b18f4ef6d5.jpeg,img_d7fa593934b1c6d6aef3f4b18f4ef6d5.jpeg,d7fa593934b1c6d6aef3f4b18f4ef6d5,row-sign-indicates-obstacle-ahead-bypassing-d7fa5939.jpeg,/qbank/2023-test1/images/row-sign-indicates-obstacle-ahead-bypassing-d7fa5939.jpeg,q0960,960,row,,true,row-sign-indicates-obstacle-ahead-bypassing
/qbank/2023-test1/images/img_36e9a56a25da5445b3c05f281e689aaa.jpeg,img_36e9a56a25da5445b3c05f281e689aaa.jpeg,36e9a56a25da5445b3c05f281e689aaa,row-sign-indicates-one-way-section-36e9a56a.jpeg,/qbank/2023-test1/images/row-sign-indicates-one-way-section-36e9a56a.jpeg,q0961,961,row,,true,row-sign-indicates-one-way-section
/qbank/2023-test1/images/img_052766a1f72ece09b472fcce26e3e869.jpeg,img_052766a1f72ece09b472fcce26e3e869.jpeg,052766a1f72ece09b472fcce26e3e869,row-sign-ind-ates-landslide-section-052766a1.jpeg,/qbank/2023-test1/images/row-sign-ind-ates-landslide-section-052766a1.jpeg,q0962,962,row,,true,row-sign-ind-ates-landslide-section
/qbank/2023-test1/images/img_e9268501d1f70c493f8cee61f68ebf3a.jpeg,img_e9268501d1f70c493f8cee61f68ebf3a.jpeg,e9268501d1f70c493f8cee61f68ebf3a,parking-sign-indicates-running-slowly-stopping-e9268501.jpeg,/qbank/2023-test1/images/parking-sign-indicates-running-slowly-stopping-e9268501.jpeg,q0963,963,parking,,true,parking-sign-indicates-running-slowly-stopping
/qbank/2023-test1/images/img_3acdc259635307e9ce419e30b1b8abb7.jpeg,img_3acdc259635307e9ce419e30b1b8abb7.jpeg,3acdc259635307e9ce419e30b1b8abb7,right-of-way-sign-means-opposite-stop-yield-3acdc259.jpeg,/qbank/2023-test1/images/right-of-way-sign-means-opposite-stop-yield-3acdc259.jpeg,q0964,964,right-of-way,,true,right-of-way-sign-means-opposite-stop-yield
/qbank/2023-test1/images/img_6c5ab4cd7b01a54eddbff07cf158dfd2.jpeg,img_6c5ab4cd7b01a54eddbff07cf158dfd2.jpeg,6c5ab4cd7b01a54eddbff07cf158dfd2,parking-sign-indicates-indoor-car-park-6c5ab4cd.jpeg,/qbank/2023-test1/images/parking-sign-indicates-indoor-car-park-6c5ab4cd.jpeg,q0965,965,parking,,true,parking-sign-indicates-indoor-car-park
/qbank/2023-test1/images/img_a6bf0077c3419add56508c25115f340f.jpeg,img_a6bf0077c3419add56508c25115f340f.jpeg,a6bf0077c3419add56508c25115f340f,parking-sign-indicates-indoor-car-park-a6bf0077.jpeg,/qbank/2023-test1/images/parking-sign-indicates-indoor-car-park-a6bf0077.jpeg,q0966,966,parking,,true,parking-sign-indicates-indoor-car-park
/qbank/2023-test1/images/img_7745145c821c2a6d3ff7cd8579ddd54e.jpeg,img_7745145c821c2a6d3ff7cd8579ddd54e.jpeg,7745145c821c2a6d3ff7cd8579ddd54e,row-yellow-lane-dividing-line-picture-7745145c.jpeg,/qbank/2023-test1/images/row-yellow-lane-dividing-line-picture-7745145c.jpeg,q0967,967,row,,true,row-yellow-lane-dividing-line-picture
/qbank/2023-test1/images/img_78eb444d6deb933ef7737d8073ac3583.jpeg,img_78eb444d6deb933ef7737d8073ac3583.jpeg,78eb444d6deb933ef7737d8073ac3583,row-sign-indicates-intersection-ahead-104-78eb444d.jpeg,/qbank/2023-test1/images/row-sign-indicates-intersection-ahead-104-78eb444d.jpeg,q0968,968,row,,true,row-sign-indicates-intersection-ahead-104
/qbank/2023-test1/images/img_b8dfc8088c00851518b09e3cff25cddf.jpeg,img_b8dfc8088c00851518b09e3cff25cddf.jpeg,b8dfc8088c00851518b09e3cff25cddf,road-markings-double-yellow-solid-lines-middle-b8dfc808.jpeg,/qbank/2023-test1/images/road-markings-double-yellow-solid-lines-middle-b8dfc808.jpeg,q0969,969,road-markings,,true,road-markings-double-yellow-solid-lines-middle
/qbank/2023-test1/images/img_cbfebbd46036ca60d82572a2131a7486.jpeg,img_cbfebbd46036ca60d82572a2131a7486.jpeg,cbfebbd46036ca60d82572a2131a7486,road-conditions-driving-these-weather-conditions-you-turn-low-cbfebbd4.jpeg,/qbank/2023-test1/images/road-conditions-driving-these-weather-conditions-you-turn-low-cbfebbd4.jpeg,q0974,974,road-safety,road-safety:road-conditions,true,road-conditions-driving-these-weather-conditions-you-turn-low
